date,open,high,low,close,volume
2008-05-20,142.2700,142.3400,141.0000,141.8900,178552100
2008-05-19,142.8100,144.3000,142.3000,143.0500,165664400
2008-05-16,142.8600,142.8700,141.6100,142.6600,204236800
2008-05-15,141.0400,142.6300,140.8300,142.5300,166927000
2008-05-14,141.0700,142.2000,140.4620,140.7700,181910800
2008-05-13,140.8000,140.8900,139.7300,140.4800,159132200
2008-05-12,139.2500,140.5600,138.7300,140.4600,147865900
2008-05-09,138.6000,139.3900,138.4500,138.9000,152588200
2008-05-08,139.7400,140.3200,138.9800,139.1600,178321200
2008-05-07,141.8900,142.0278,139.1300,139.5200,199267300
2008-05-06,140.0100,142.2000,139.6900,142.0500,179339800
2008-05-05,141.0500,141.6100,140.4100,140.8300,118504500
2008-05-02,142.3300,142.3700,140.5600,141.5100,181585500
2008-05-01,138.3900,141.1200,138.2700,141.1200,187279500
2008-04-30,139.2901,140.5900,138.2600,138.2600,208395900
2008-04-29,139.3900,139.7300,138.6100,139.0800,125514100
2008-04-28,139.8800,140.2500,139.3800,139.6300,105610200
2008-04-25,139.4100,139.8900,137.9100,139.6000,190788100
2008-04-24,138.0800,139.7400,137.0400,138.3200,229381300
2008-04-23,138.0919,138.7800,137.1200,137.7200,193309000
2008-04-22,138.1900,138.3700,136.6400,137.9400,162166000
2008-04-21,138.2300,138.9800,136.8700,138.5500,118587400
2008-04-18,138.9400,139.5600,138.2600,138.4800,218530600
2008-04-17,136.0284,137.2500,135.6600,137.0500,179665700
2008-04-16,134.5400,136.9300,134.4000,136.8500,189268900
2008-04-15,133.5800,133.6900,132.3300,133.2400,172389200
2008-04-14,133.1900,133.5400,132.5500,132.9300,160522000
2008-04-11,134.4500,135.9840,133.0100,133.3800,222973300
2008-04-10,135.3900,136.6700,134.9000,136.0200,192967800
2008-04-09,136.6100,136.8000,134.8900,135.8300,195610600
2008-04-08,136.1900,137.1550,135.9500,136.8200,148937300
2008-04-07,137.8700,138.5700,136.7400,136.9600,154245500
2008-04-04,137.1200,137.9600,136.1229,136.8900,204446800
2008-04-03,135.9400,137.4400,135.7100,137.0400,175884800
2008-04-02,137.0600,137.6700,135.9800,136.7000,210910800
2008-04-01,133.7100,136.8400,133.5100,136.6100,254547300
2008-03-31,131.2900,132.7300,131.0900,131.9700,166692100
2008-03-28,132.9900,133.3600,131.0600,131.5100,180896100
2008-03-27,134.2000,134.4400,132.3547,132.7800,225153200
2008-03-26,134.4521,135.0880,133.1100,133.2000,196934300
2008-03-25,134.8602,135.5500,133.7700,134.8500,192947200
2008-03-24,133.3100,135.8100,133.2400,134.7200,208977300
2008-03-20,130.0500,132.9100,129.2502,132.0800,245320700
2008-03-19,134.1405,134.6500,130.0400,130.3200,345971600
2008-03-18,130.6200,133.6900,129.9800,133.6300,334416600
2008-03-17,126.5700,129.2600,126.0700,128.3000,405311100
2008-03-14,132.7711,132.8100,127.7800,129.6100,484687800
2008-03-13,129.6123,132.6400,128.6000,131.6500,351504200
2008-03-12,132.7300,133.7700,131.1600,131.3600,229161100
2008-03-11,130.7200,132.7200,127.7150,132.6000,341440600
2008-03-10,129.8024,129.9300,127.5900,128.0000,235683600
2008-03-07,129.6300,131.7400,128.5893,129.7100,326434600
2008-03-06,132.9800,133.2200,130.5500,131.0600,247911700
2008-03-05,133.4100,134.7700,132.3400,133.8300,270681400
2008-03-04,132.2300,133.4000,130.9900,132.9900,282513100
2008-03-03,133.1400,133.8100,132.2400,133.5000,189483500
2008-02-29,135.6000,137.0250,132.7800,133.8200,252715200
2008-02-28,137.2400,137.9600,136.5500,136.8700,170831100
2008-02-27,137.5600,139.1400,137.4100,138.2200,168395800
2008-02-26,136.7459,138.9500,136.5000,138.3600,212420700
2008-02-25,135.5400,137.6500,134.7800,137.3300,190107000
2008-02-22,134.9700,135.8500,132.8600,135.6200,205491000
2008-02-21,136.6600,137.0100,134.0700,134.7900,201051200
2008-02-20,133.9900,137.6000,133.7600,135.9200,220085700
2008-02-19,136.6900,136.8900,134.6100,135.5200,145190000
2008-02-15,134.5500,136.1029,133.3600,135.1400,154110300
2008-02-14,136.9500,137.0000,134.7900,135.1700,215207200
2008-02-13,136.0100,137.1000,135.1400,136.3700,181967800
2008-02-12,134.9100,136.3100,133.9800,134.9900,256654400
2008-02-11,133.0926,134.2300,132.0400,133.7500,188576300
2008-02-08,133.0900,134.2200,132.1000,133.0700,221643500
2008-02-07,131.8000,134.7900,131.7300,133.9300,297368100
2008-02-06,134.5800,135.2500,132.4100,133.0500,250792900
2008-02-05,135.9400,136.2500,133.6700,134.1300,286882500
2008-02-04,139.2100,139.3000,137.6400,137.8200,124694300
2008-02-01,137.9400,139.6100,137.5210,139.5800,206843600
2008-01-31,133.4000,138.5400,133.2000,137.3700,343680800
2008-01-30,135.5800,138.5400,134.6000,134.9100,334939200
2008-01-29,136.1000,136.4500,134.8800,135.9100,168968300
2008-01-28,133.2600,135.5200,132.0600,135.2400,217934600
2008-01-25,136.5100,136.7600,132.6000,133.0400,269603900
2008-01-24,134.4800,135.4551,133.3100,134.9900,259949300
2008-01-23,127.0900,134.1900,126.8400,133.8600,511913000
2008-01-22,127.2100,132.4270,126.0000,130.7200,435923700
2008-01-18,134.7281,135.0200,131.1000,132.0600,348561500
2008-01-17,137.8100,137.8800,132.9300,133.4300,397892600
2008-01-16,137.3577,139.1200,136.2800,136.9800,378802600
2008-01-15,139.7900,141.4900,137.9000,138.1700,239940100
2008-01-14,141.1600,141.8600,140.4000,141.2800,170365500
2008-01-11,140.7800,141.8990,139.0000,140.1500,267076600
2008-01-10,139.6800,142.8000,139.3700,141.2900,335701200
2008-01-09,139.0887,140.7900,137.7000,140.3700,301824900
2008-01-08,142.0800,142.9000,138.4400,138.9100,326365700
2008-01-07,141.8100,142.2300,140.1000,141.1900,234991000
2008-01-04,143.3400,143.4400,140.9100,141.3100,232330900
2008-01-03,144.9100,145.4900,144.0700,144.8600,125133300
2008-01-02,146.5300,146.9900,143.8702,144.9300,204935600
2007-12-31,147.1000,147.6060,146.0743,146.2100,108126800
2007-12-28,148.5400,148.6100,146.9000,147.3000,116398100
2007-12-27,149.0200,149.0300,147.3200,147.6700,122981700
2007-12-26,148.6500,149.6800,148.5000,149.5500,67093100
2007-12-24,148.8200,149.4800,148.4874,149.2300,45601400
2007-12-21,147.3700,148.4200,147.0900,148.1300,146084400
2007-12-20,146.8400,146.8541,145.1800,146.8000,214813800
2007-12-19,145.9400,146.8900,144.9400,145.8800,198917200
2007-12-18,146.1000,146.4800,143.9600,145.8800,245569300
2007-12-17,146.6100,146.8700,144.8600,145.0700,177269400
2007-12-14,147.9300,149.1000,147.1000,147.1700,159152900
2007-12-13,148.3200,149.3900,147.3000,149.0600,237551300
2007-12-12,151.0600,151.7700,147.2019,149.3700,322435600
2007-12-11,152.1400,152.8900,147.8300,147.9100,250346400
2007-12-10,151.2800,152.2500,150.8600,152.0800,123914300
2007-12-07,151.4200,151.5000,150.5500,150.9100,148980100
2007-12-06,148.6300,151.2100,148.5700,150.9400,154457400
2007-12-05,147.9300,149.2000,147.8300,148.8100,171130000
2007-12-04,146.6600,147.5410,146.3100,146.3600,136533900
2007-12-03,148.1900,148.4500,147.2900,147.6800,146430400
2007-11-30,149.0400,149.8700,147.3300,148.6600,222908000
2007-11-29,146.6200,147.7200,146.1000,147.1800,199409900
2007-11-28,144.1900,147.4700,144.1400,147.1300,258596900
2007-11-27,141.7400,143.2300,140.9500,142.5700,293897900
2007-11-26,144.4300,144.8800,140.6600,140.9500,214232000
2007-11-23,143.0700,144.3398,142.7000,144.1300,77688400
2007-11-21,143.0800,143.9141,141.6700,141.6800,259012400
2007-11-20,144.0200,145.5300,142.1177,144.6400,414767500
2007-11-19,145.2800,145.3600,143.1900,143.7600,267746000
2007-11-16,146.3003,146.4700,144.5700,145.7900,308770600
2007-11-15,146.5700,147.4900,144.5200,145.5400,263111100
2007-11-14,149.2200,149.4068,146.7800,147.6700,230558800
2007-11-13,145.3700,148.3100,145.2284,148.0800,191117400
2007-11-12,145.2100,146.6100,143.7000,143.7000,243087800
2007-11-09,145.6900,147.5400,144.8900,145.1400,277745100
2007-11-08,147.9900,149.3000,145.0700,147.1600,374509900
2007-11-07,150.4369,152.1070,147.5500,147.9100,306639700
2007-11-06,150.8600,152.1100,149.9000,152.0700,177800500
2007-11-05,149.6400,151.1600,148.0000,150.0500,226841000
2007-11-02,151.5300,152.0000,149.2100,151.2000,331228200
2007-11-01,153.2900,153.4169,150.5900,151.0300,333040800
2007-10-31,153.9800,155.2700,152.8400,154.6500,220954400
2007-10-30,153.4500,153.7477,152.8700,153.0600,132981600
2007-10-29,153.9300,154.4487,153.5500,154.1300,106841000
2007-10-26,153.0600,153.6200,151.8965,153.6200,176484000
2007-10-25,151.6545,152.2900,149.8800,151.8400,237374500
2007-10-24,151.2100,151.7400,148.0000,151.4800,326694200
2007-10-23,151.4600,151.9500,150.2500,151.7600,180085100
2007-10-22,148.8600,150.7600,148.6600,150.5400,261989800
2007-10-19,153.0900,156.4800,149.6600,149.6700,297169900
2007-10-18,153.4500,154.1900,153.0800,153.6900,148367500
2007-10-17,154.9800,155.0900,152.4700,154.2500,216687300
2007-10-16,154.4100,156.4800,153.4700,153.7800,166525700
2007-10-15,156.2700,156.3600,153.9400,155.0100,161151900
2007-10-12,155.4600,156.3500,155.2700,156.3300,124546700
2007-10-11,156.9300,157.5200,154.5400,155.4700,233529100
2007-10-10,156.0400,156.4400,155.4100,156.2200,101711100
2007-10-09,155.6000,156.5000,155.0300,156.4800,94054300
2007-10-08,155.3900,155.4900,154.7700,155.0200,71280400
2007-10-05,155.0300,156.1000,154.6392,155.8500,134579700
2007-10-04,154.1100,154.2600,153.5900,154.0200,76864400
2007-10-03,153.8100,154.4100,153.0100,153.7800,119055900
2007-10-02,154.6100,154.6500,153.8100,154.0900,112978800
2007-10-01,152.6000,154.7500,152.5000,154.3000,148162300
2007-09-28,152.8500,153.1900,151.9800,152.5800,133372100
2007-09-27,152.9100,153.1000,152.1900,153.0900,102713300
2007-09-26,152.2500,152.7700,151.3900,152.1900,135547000
2007-09-25,150.8100,151.6600,150.4700,151.3900,142289900
2007-09-24,152.4200,152.8200,151.3600,151.6900,139450200
2007-09-21,152.7100,153.1180,151.7400,151.9700,141457500
2007-09-20,153.3400,153.4300,152.1100,152.2800,175186800
2007-09-19,153.4100,154.3900,152.7100,153.3600,193779900
2007-09-18,148.8300,152.4906,148.1340,152.4600,263759500
2007-09-17,148.3100,148.8910,147.6300,148.1000,109870800
2007-09-14,147.9801,149.0900,147.7400,148.9000,121911000
2007-09-13,148.5500,149.4500,148.1847,148.9100,154079000
2007-09-12,147.2900,148.4400,146.9800,147.8700,149554600
2007-09-11,146.2400,147.7000,146.1300,147.4900,162081900
2007-09-10,146.5268,146.7200,144.3300,145.7900,192305900
2007-09-07,146.4800,146.8900,145.2600,146.0700,235447600
2007-09-06,147.9500,148.6100,147.1200,148.1300,127878400
2007-09-05,148.2000,148.3600,147.0000,147.7900,166261800
2007-09-04,147.4500,149.9800,147.4000,149.0800,120062000
2007-08-31,147.6500,148.5000,146.8300,147.5900,185477500
2007-08-30,145.4500,147.1900,145.3100,146.1500,191817300
2007-08-29,144.3700,146.7400,143.9600,146.5400,207654200
2007-08-28,146.1600,146.2500,143.4600,143.7200,219790700
2007-08-27,147.8500,148.3300,146.7310,146.9500,113024300
2007-08-24,146.4800,148.3300,146.2800,148.3300,128901900
2007-08-23,147.3400,147.6500,145.6103,146.5200,203915300
2007-08-22,146.0100,146.8000,145.3300,146.6500,173156700
2007-08-21,144.6000,145.9700,144.1400,144.9300,157066400
2007-08-20,145.1700,145.4700,143.2900,144.6400,187320400
2007-08-17,145.5000,145.9000,141.3860,144.7100,388218100
2007-08-16,139.7900,142.9400,137.0000,142.1000,546743700
2007-08-15,142.7200,144.4600,140.6200,141.0400,323834000
2007-08-14,145.7000,146.0600,142.7200,143.0100,264134500
2007-08-13,146.5000,146.8900,145.0200,145.2300,181917200
2007-08-10,144.3900,146.5000,143.1200,144.7100,411018400
2007-08-09,147.4300,149.9000,145.2900,145.3900,357622100
2007-08-08,148.4100,150.5900,147.3400,149.8300,274930600
2007-08-07,145.9400,149.0000,145.2300,147.7700,232568700
2007-08-06,144.2100,146.8300,142.5399,146.2100,324980000
2007-08-03,147.2800,147.5800,143.2000,143.8000,359398200
2007-08-02,146.7600,147.7600,145.2600,147.6000,294758400
2007-08-01,145.1800,147.0100,143.9500,146.4300,467670000
2007-07-31,148.3300,149.4600,145.0400,145.7200,316976700
2007-07-30,145.9300,147.8100,145.2900,147.3800,283017500
2007-07-27,148.2100,148.8771,145.0500,145.1100,422987600
2007-07-26,150.1900,150.8000,146.3900,148.0200,467592500
2007-07-25,152.0306,152.3900,150.2500,151.6100,265214500
2007-07-24,153.1206,154.2800,150.7600,151.3000,256732400
2007-07-23,154.1800,154.7200,153.3000,153.9700,121183900
2007-07-20,154.8900,155.2480,152.2900,153.5000,245502500
2007-07-19,155.2000,155.5300,154.7500,155.0700,145212700
2007-07-18,154.2300,154.8000,153.3000,154.4700,237887400
2007-07-17,154.9300,156.0000,154.6752,154.7500,126201300
2007-07-16,154.9900,155.5300,154.5800,154.8300,98378700
2007-07-13,154.5700,155.4600,154.3900,154.8500,111794300
2007-07-12,152.3700,154.7500,152.3400,154.3900,133882500
2007-07-11,150.7500,152.0500,150.5200,151.9900,175607600
2007-07-10,152.2900,152.6100,150.7700,150.9200,180362600
2007-07-09,153.1600,153.3600,152.6200,153.0000,72348100
2007-07-06,152.3800,153.1700,151.9300,152.9800,81109000
2007-07-05,152.4000,152.5600,151.6300,152.1800,89279000
2007-07-03,152.1800,152.5000,151.9900,152.3400,54048400
2007-07-02,150.8700,151.9200,150.7700,151.7900,103357000
2007-06-29,150.9121,151.6500,149.1500,150.4300,199701800
2007-06-28,150.3800,151.4100,149.6700,150.3800,157705000
2007-06-27,148.1300,150.5700,148.0600,150.4000,213638000
2007-06-26,150.2109,150.4600,148.2800,148.2900,198445700
2007-06-25,150.2400,151.2500,149.0200,149.8300,232014400
2007-06-22,151.5200,151.7700,149.8500,150.5500,204964700
2007-06-21,151.0800,152.1100,150.2500,151.9800,205262000
2007-06-20,153.5800,153.5800,150.9600,151.1400,177119700
2007-06-19,152.5500,153.3800,152.3600,153.2700,110851700
2007-06-18,153.3889,153.3900,152.6600,152.8900,88537500
2007-06-15,153.1400,153.6600,152.9300,153.0700,154030800
2007-06-14,152.0600,153.1133,152.0300,152.8600,146396500
2007-06-13,150.5000,152.0700,149.7220,151.8900,193208200
2007-06-12,150.6700,151.5400,149.5500,149.6500,233898000
2007-06-11,150.9463,151.9500,150.7000,151.3000,102015600
2007-06-08,149.5000,151.1942,149.0900,151.0400,175886000
2007-06-07,151.5600,152.5000,149.0600,149.1000,232414600
2007-06-06,152.9100,152.9500,151.7599,151.8400,164096800
2007-06-05,153.7505,153.9000,152.8600,153.4900,126917900
2007-06-04,153.5400,154.3900,153.4800,154.1000,78008800
2007-06-01,153.8800,154.4000,153.5100,154.0800,107771700
2007-05-31,153.6600,153.8900,153.1200,153.3200,114866700
2007-05-30,151.4600,153.5395,151.3400,153.4800,129013600
2007-05-29,151.9400,152.5000,151.4500,152.2400,82020000
2007-05-25,151.4900,152.0200,151.1845,151.6900,83309200
2007-05-24,152.5300,153.2100,150.7400,151.0600,187593000
2007-05-23,152.9500,153.5000,152.3600,152.4400,133786600
2007-05-22,152.7000,153.1600,152.3800,152.4200,82148800
2007-05-21,152.5800,153.2300,152.4990,152.5400,174664600
2007-05-18,152.0100,152.6200,151.8100,152.6200,99182000
2007-05-17,151.3800,151.9600,151.1100,151.3000,101132800
2007-05-16,150.8000,151.6300,150.3800,151.6000,114166500
2007-05-15,150.6869,151.6650,150.1900,150.5700,180673300
2007-05-14,150.8600,151.3000,149.7900,150.5300,108027500
2007-05-11,149.7500,150.9300,149.7200,150.8600,113408900
2007-05-10,150.7300,151.0166,149.2700,149.5800,153617800
2007-05-09,150.6400,152.8200,150.3700,151.1600,102070100
2007-05-08,150.5800,150.9200,150.1300,150.7500,80584000
2007-05-07,150.8800,151.2000,150.8100,150.9500,63461400
2007-05-04,150.7500,151.1200,150.2200,150.9200,96409000
2007-05-03,149.9700,150.4000,149.0500,150.3500,86569700
2007-05-02,148.9000,149.9500,148.7500,149.5400,87129800
2007-05-01,148.4200,149.4700,147.6700,148.6700,134342700
2007-04-30,149.6400,149.7400,148.2100,148.2900,100874100
2007-04-27,149.0900,149.7400,148.8400,149.5300,108191100
2007-04-26,149.4850,149.8000,149.1000,149.6500,88741600
2007-04-25,148.7300,149.6687,148.0230,149.4800,108418800
2007-04-24,148.2300,148.4000,147.3200,148.1200,114471000
2007-04-23,148.3700,148.7300,147.9700,148.0600,77270800
2007-04-20,148.2200,148.6200,147.0440,148.6200,124114100
2007-04-19,146.5500,147.4000,146.3600,147.2300,102947700
2007-04-18,146.6000,147.7000,146.5700,147.2700,88345300
2007-04-17,146.9700,147.4000,146.6493,147.0900,108424100
2007-04-16,145.8300,146.8600,145.8200,146.7000,83064600
2007-04-13,144.9000,145.3200,144.3600,145.3200,84287000
2007-04-12,143.7400,144.9200,143.3400,144.6600,115534400
2007-04-11,144.8200,144.8600,143.5400,144.0200,106365700
2007-04-10,144.3300,144.8500,144.2700,144.6100,56620000
2007-04-09,144.6500,144.8000,144.1500,144.4400,50967400
2007-04-05,143.6700,144.4400,143.6100,144.2400,46822800
2007-04-04,143.6900,143.9500,143.1600,143.8500,63995200
2007-04-03,142.9700,143.9800,142.9100,143.6900,82417800
2007-04-02,142.1600,142.4600,140.8900,142.1600,79416400
2007-03-30,142.2400,142.8400,140.5600,142.0000,128194100
2007-03-29,142.5400,142.6100,141.1900,141.9700,139432700
2007-03-28,142.1400,142.4700,141.2600,141.8200,152907900
2007-03-27,143.1200,143.1600,142.3900,142.8600,99864600
2007-03-26,143.5000,143.6500,142.0900,143.2000,113787500
2007-03-23,143.2800,143.8100,143.1548,143.3900,74416800
2007-03-22,143.4800,143.6800,142.7900,143.1800,118942200
2007-03-21,141.1000,143.6500,140.8200,143.2900,152368700
2007-03-20,140.0800,141.0500,139.9600,140.9700,82147400
2007-03-19,139.2600,140.3289,138.5470,140.2000,96161200
2007-03-16,139.3100,139.6300,138.1200,138.5300,121531600
2007-03-15,138.9684,139.9900,138.8000,139.4700,132435900
2007-03-14,138.4300,139.3600,136.7500,139.2800,231853800
2007-03-13,140.1800,140.7700,138.0400,138.2500,190605200
2007-03-12,140.4200,141.3400,140.1600,140.9900,80366900
2007-03-09,141.3100,141.4200,140.0800,140.7800,107765100
2007-03-08,140.5400,141.1600,140.0700,140.7400,117891600
2007-03-07,139.5981,140.4600,139.4000,139.5600,115144900
2007-03-06,138.7800,140.1200,137.7170,139.7000,143333300
2007-03-05,137.9300,139.5800,137.3300,137.3500,143750400
2007-03-02,140.0490,140.6600,138.6600,138.6700,162574000
2007-03-01,139.3400,141.2500,138.0500,140.5100,212828600
2007-02-28,140.3900,141.9800,139.8000,140.9300,177536300
2007-02-27,143.8800,144.2000,139.0000,139.5000,274466500
2007-02-26,145.8300,145.9500,144.7500,145.1700,69192800
2007-02-23,145.7400,145.7900,144.7500,145.3000,71966200
2007-02-22,146.0500,146.4200,145.1700,145.8700,79067400
2007-02-21,145.6100,146.0739,145.3500,145.9800,63971600
2007-02-20,145.5600,146.2000,144.0600,146.0400,56911800
2007-02-16,145.4400,145.7754,145.2300,145.7300,39841800
2007-02-15,145.6700,145.9500,145.4300,145.8000,38715200
2007-02-14,144.8094,145.9000,144.7800,145.6100,66039400
2007-02-13,143.7700,144.9000,143.7600,144.6600,64081800
2007-02-12,143.9400,144.0400,143.1966,143.4500,65657000
2007-02-09,145.0600,145.3300,143.3900,143.9400,79084400
2007-02-08,144.7800,145.1200,144.2700,145.0200,70641000
2007-02-07,145.1200,145.3600,144.5700,145.2100,55669700
2007-02-06,144.9700,145.0300,144.3300,144.8900,57081300
2007-02-05,144.7000,144.9400,144.3400,144.8500,45705300
2007-02-02,144.7267,144.9500,144.3800,144.8100,49607000
2007-02-01,144.1500,144.6600,143.9100,144.6100,69312400
2007-01-31,142.6300,144.1300,142.4000,143.7500,91868600
2007-01-30,142.3500,142.8600,142.0600,142.7900,70407600
2007-01-29,142.1900,142.8000,141.7400,142.0500,66114600
2007-01-26,142.5700,142.6500,141.5800,142.1600,67255600
2007-01-25,143.8400,143.9200,142.0100,142.2600,73583800
2007-01-24,142.9700,143.9800,142.9100,143.9500,55834700
2007-01-23,142.2600,143.0843,142.0600,142.8000,54064400
2007-01-22,143.0700,143.1000,141.9300,142.3800,60253600
2007-01-19,142.5400,143.1000,142.4602,142.8200,56973000
2007-01-18,143.1700,143.2646,142.3100,142.5400,68177300
2007-01-17,142.8500,143.4600,142.7300,143.0200,50241400
2007-01-16,143.0700,143.4400,142.7300,142.9600,44871300
2007-01-12,142.1200,143.2400,142.1180,143.2400,55370600
2007-01-11,141.5600,142.6200,141.5000,142.1600,54476800
2007-01-10,140.5800,141.5700,140.3000,141.5400,72428000
2007-01-09,141.2928,141.6000,140.4000,141.0700,75680100
2007-01-08,140.8200,141.4100,140.2500,141.1900,71655000
2007-01-05,141.3300,141.4000,140.3800,140.5400,76645300
2007-01-04,141.2300,142.0500,140.6100,141.6700,69620600
2007-01-03,142.2500,142.8600,140.5700,141.3700,94807600
2006-12-29,142.1000,142.5399,141.4300,141.6200,45461200
2006-12-28,142.4100,142.6974,141.9900,142.2100,37288800
2006-12-27,141.8700,142.6000,141.8300,142.5100,39727100
2006-12-26,140.8100,141.6100,140.7800,141.5800,32696900
2006-12-22,141.6400,141.6500,140.6700,140.7500,62069100
2006-12-21,142.2700,142.4300,141.3200,141.6200,48698400
2006-12-20,142.2800,142.6600,142.0024,142.1400,41469600
